lon,lat,region
7.41556946,51.49069087,campus
7.41670806,51.49061867,campus
7.41677384,51.49059966,campus
7.41663501,51.49202024,campus
7.41562497,51.49414504,campus
7.41470027,51.49443934,campus
7.41318843,51.49425227,campus
7.41112287,51.4939705,campus
7.4093247,51.49373338,campus
7.40519636,51.49318293,campus
7.40329797,51.49296969,campus
7.40206561,51.49297824,campus
7.4017550000000005,51.49279926,campus
7.40171475,51.49191364,campus
7.40169378,51.49045248,campus
7.40169227,51.48964087,campus
7.40170292,51.48949333,campus
7.40287027,51.48938595,campus
7.40418027,51.48938698,campus
7.40531124,51.48938564,campus
7.40688962,51.48957766,campus
7.40817338,51.48974429,campus
7.4097902,51.48995346,campus
7.41560662,51.4906831,campus
7.41682912,51.4905976,campus
7.41688524,51.49058787,campus
7.41688524,51.49058787,campus
7.4161959,51.49253273,campus
7.41590443,51.49339372,campus
7.41559289,51.49414122,campus
7.414764,51.49449335,campus
7.4127215,51.49420072,campus
7.40867379,51.49365761,campus
7.40659604,51.49338108,campus
7.40441191,51.49308859,campus
7.40270062,51.49296955,campus
7.40171526,51.49076291,campus
7.40171646,51.48964458,campus
7.40171646,51.48964458,campus
7.40171646,51.48964458,campus
7.40170569,51.48952382,campus
7.40195114,51.48939225,campus
7.40386261,51.48937534,campus
7.40593488,51.48942837,campus
7.40766809,51.4896851,campus
7.4096595,51.48993523,campus
7.41466391,51.49061776,campus
7.41696354,51.49058965,campus
7.41696354,51.49058965,campus
7.41696354,51.49058965,campus
7.41696354,51.49058965,campus
7.41717898,51.49087189,campus
7.41686746,51.49168083,campus
7.41610567,51.49277978,campus
7.4137879,51.49433067,campus
7.41353901,51.49429517,campus
7.41283792,51.49420483,campus
7.41111893,51.4939836,campus
7.4100133,51.49383383,campus
7.40806994,51.49356087,campus
7.40598133,51.49328963,campus
7.40251172,51.49299743,campus
7.40212139,51.49299711,campus
7.40174522,51.49153671,campus
7.40175474,51.49091079,campus
7.40177971,51.48993927,campus
7.40178331,51.48960049,campus
7.40178331,51.48960049,campus
7.40273172,51.48934929,campus
7.40500064,51.48935791,campus
7.40662813,51.48950774,campus
7.40877841,51.48985504,campus
7.410088900000001,51.48999947,campus
7.41369064,51.49048154,campus
7.4155614000000005,51.49068094,campus
7.41637719,51.49064353,campus
7.41719569,51.49060661,campus
7.41685791,51.49171987,campus
7.41629906,51.49238612,campus
7.41574834,51.49385104,campus
7.4155241,51.494363,campus
7.4155241,51.494363,campus
7.4155241,51.494363,campus
7.41538846,51.494551799999996,campus
7.41211765,51.49410774,campus
7.41028164,51.49387104,campus
7.40795938,51.49356079,campus
7.40586387,51.49328663,campus
7.40402404,51.49304708,campus
7.40239072,51.49300661,campus
7.40180328,51.49294788,campus
7.40177444,51.49242983,campus
7.40176488,51.49166235,campus
7.40174238,51.49056899,campus
7.40293819,51.48937351,campus
7.40643924,51.4895044,campus
7.40802159,51.48973519,campus
7.40995122,51.4899805,campus
7.41322885,51.490456099999996,campus
7.41549507,51.49069494,campus
7.41698558,51.49143164,campus
7.41590377,51.49348804,campus
7.41422366,51.494369799999994,campus
7.41248244,51.49413462,campus
7.41061471,51.4938999,campus
7.40942128,51.49373973,campus
7.40540595,51.49321637,campus
7.40298121,51.49298261,campus
7.40208135,51.49299009,campus
7.40208135,51.49299009,campus
7.40174298,51.49255232,campus
7.4017292,51.49115392,campus
7.40170976,51.49024267,campus
7.40171601,51.48961979,campus
7.40184899,51.48942406,campus
7.40370556,51.48939097,campus
7.40558691,51.48940456,campus
7.40909597,51.48988156,campus
7.41079687,51.49009832,campus
7.41340528,51.4904533,campus
7.41547582,51.49068005,campus
7.41662678,51.49063427,campus
7.41662678,51.49063427,campus
7.41679556,51.49180015,campus
7.41591345,51.49323031,campus
7.41515214,51.49453169,campus
7.4136313,51.49430713,campus
7.4095775999999995,51.49375713,campus
7.40704934,51.49342354,campus
7.40496778,51.49315301,campus
7.40308616,51.49296958,campus
7.40177575,51.49281387,campus
7.40177284,51.49188994,campus
7.40171577,51.49061565,campus
7.40174462,51.48954935,campus
7.40174462,51.48954935,campus
7.40174462,51.48954935,campus
7.40216081,51.48937355,campus
7.40446455,51.48936283,campus
7.40632496,51.48947722,campus
7.40794023,51.48972154,campus
7.409975900000001,51.48997559,campus
7.48809199,51.44801608,highway
7.48792942,51.44708904,highway
7.49162522,51.44463335,highway
7.48989352,51.44286449,highway
7.48866542,51.44184477,highway
7.48618605,51.4406692,highway
7.48474693,51.43998248,highway
7.48327783,51.43932708,highway
7.47918978,51.43791438,highway
7.47701944,51.43720193,highway
7.47808195,51.43843122,highway
7.48087995,51.43963756,highway
7.483372999999999,51.44113992,highway
7.48507876,51.44303729999999,highway
7.48621042,51.44457184,highway
7.48746155,51.44407898,highway
7.48233018,51.44366922,highway
7.47558068,51.44319481,highway
7.46964648,51.44241488,highway
7.46557871,51.4419216,highway
7.46234427,51.44167363,highway
7.45007452,51.44187482,highway
7.43864041,51.44365733,highway
7.4308856,51.44607577,highway
7.4116365,51.46486166,highway
7.4065268,51.46737637,highway
7.40331093,51.46917419,highway
7.39625506,51.47402444,highway
7.39447751,51.475722,highway
7.39301591,51.47777596,highway
7.39347014,51.47994211,highway
7.39444994,51.48065924,highway
7.39657569,51.48143799,highway
7.39803188,51.48206046,highway
7.40090882,51.4844231,highway
7.40178759,51.48687409,highway
7.40170069,51.48817735,highway
7.40174306,51.48910886,highway
7.40174708,51.48926284,highway
7.40174708,51.48926284,highway
7.40174708,51.48926284,highway
7.40208251,51.48947529,highway
7.40424759,51.48942711,highway
7.40569382,51.48943486,highway
7.4078864,51.48973426,highway
7.40979639,51.48999146,highway
7.411297800000001,51.49018412,highway
7.48839822,51.44911686,highway
7.48791382,51.44775557,highway
7.49148091,51.44468442,highway
7.49016856,51.44313088,highway
7.48836586,51.44172504,highway
7.4865076,51.440841999999996,highway
7.48496263,51.44011619,highway
7.48142095,51.43872914,highway
7.4764277,51.4376235,highway
7.47891714,51.43870175,highway
7.48299216,51.44081985,highway
7.48435053,51.44212207,highway
7.48587552,51.44427226,highway
7.48734213,51.44451704,highway
7.48685785,51.44379791,highway
7.48426169,51.44371354,highway
7.47903138,51.44348726,highway
7.47147977,51.4426925,highway
7.46427644,51.44184336,highway
7.45886563,51.44158255,highway
7.45557768,51.44155406,highway
7.44996992,51.44187174,highway
7.44575718,51.44235221,highway
7.43731435,51.44395134,highway
7.43384568,51.44491055,highway
7.42705059,51.44841358,highway
7.4178215,51.46102158,highway
7.41445558,51.46334417,highway
7.40994682,51.46566691,highway
7.40653307,51.46736339,highway
7.40272407,51.469553600000005,highway
7.40025628,51.47111346,highway
7.39740118,51.47313237,highway
7.39502942,51.47513011,highway
7.39309503,51.47753011,highway
7.39346224,51.4787831,highway
7.39347091,51.47996623,highway
7.39481754,51.48076807,highway
7.39652989,51.48140373,highway
7.39848518,51.4823345,highway
7.39848518,51.4823345,highway
7.39871829,51.48251123,highway
7.400056200000001,51.48373557,highway
7.40085799,51.48438495,highway
7.40211489,51.48629152,highway
7.40166874,51.48718721,highway
7.40170032,51.48811853,highway
7.401739200000001,51.48898614,highway
7.405369500000001,51.48941666,highway
7.40725467,51.48964596,highway
7.41091134,51.49012598,highway
7.48794424,51.44776618,highway
7.487894900000001,51.44715965,highway
7.48876952,51.44594762,highway
7.48997522,51.44531976,highway
7.49152783,51.44466136,highway
7.49098265,51.44378502,highway
7.49008636,51.44304055,highway
7.4886273,51.44184928,highway
7.48711558,51.44109791,highway
7.48559933,51.44039464,highway
7.48372641,51.43950286,highway
7.48185663,51.43879974,highway
7.47973041,51.43808311,highway
7.4770818,51.43722904,highway
7.47614921,51.43748089,highway
7.48243435,51.44047177,highway
7.48566127,51.44390449,highway
7.48706785,51.44466632,highway
7.48720326,51.44387765,highway
7.48441102,51.44368984,highway
7.48137789,51.44363155,highway
7.47705475,51.44332858,highway
7.47384718,51.44296856,highway
7.46855438,51.44226,highway
7.46556925,51.44191496,highway
7.455582700000001,51.44152287,highway
7.45324883,51.44160935,highway
7.44799757,51.44204223,highway
7.43930687,51.44348324,highway
7.433940600000001,51.44488018,highway
7.42951467,51.44677527,highway
7.42528793,51.45013694,highway
7.42262117,51.45496778,highway
7.42029425,51.45858215,highway
7.418657400000001,51.46029747,highway
7.41519775,51.46291222,highway
7.41173082,51.46482879999999,highway
7.40753712,51.46683483,highway
7.40339683,51.46911957,highway
7.4006195,51.47083515,highway
7.39466433,51.47551232,highway
7.39299728,51.47786113,highway
7.3935827000000005,51.47891489,highway
7.39340451,51.48016021,highway
7.3946693,51.48077079,highway
7.39701705,51.48162831,highway
7.39854755,51.48239124,highway
7.39854755,51.48239124,highway
7.39904682,51.48278594,highway
7.40007404,51.48378817,highway
7.40193496,51.48512334,highway
7.40211472,51.48625249,highway
7.40166976,51.48807619,highway
7.40251245,51.4894169,highway
7.40409746,51.489416999999996,highway
7.40639039,51.48950942,highway
7.40792591,51.48972866,highway
7.41033897,51.49003513,highway
7.48839901,51.44886574,highway
7.48786139,51.44736264,highway
7.48818557,51.44651399,highway
7.49056831,51.44504009,highway
7.49159454,51.44460518,highway
7.49159977,51.44460144,highway
7.49166839,51.44439764,highway
7.49059409,51.443472,highway
7.48905665,51.44217745,highway
7.48750379,51.44126716,highway
7.48543621,51.44031654,highway
7.48329104,51.43935224,highway
7.48102645,51.43855474,highway
7.47723464,51.43728742,highway
7.47611981,51.43737843,highway
7.47758178,51.43818686,highway
7.47954239,51.43897907,highway
7.48171495,51.43996569,highway
7.48376971,51.44141312,highway
7.48506524,51.4430139,highway
7.48599821,51.44441266,highway
7.48742343,51.44445913,highway
7.48687986,51.44379184,highway
7.48425279,51.44368601,highway
7.48049149,51.44360715,highway
7.47148877,51.44266559,highway
7.46748831,51.44215666,highway
7.45929073,51.44156198,highway
7.45522387,51.44157102,highway
7.45021128,51.44184188,highway
7.44573666,51.44236049,highway
7.44029367,51.44327413,highway
7.43553453,51.44440522,highway
7.43119018,51.44591459,highway
7.42345719,51.45321131,highway
7.42182192,51.45649945,highway
7.41951316,51.45947235,highway
7.41658842,51.46196217,highway
7.41280379,51.4642383,highway
7.40837624,51.46643761,highway
7.40084987,51.47074747,highway
7.39860761,51.47228112,highway
7.396371,51.47396602,highway
7.39457546,51.47560601,highway
7.39374853,51.47904888,highway
7.39342306,51.48008258,highway
7.39481074,51.48079101,highway
7.39695762,51.48158826,highway
7.39873835,51.48247939,highway
7.40014413,51.48381784,highway
7.4015113,51.48482568,highway
7.40214381,51.48524426,highway
7.40233751,51.48611976,highway
7.40201004,51.48647881,highway
7.40173625,51.4891443,highway
7.40173706,51.48919833,highway
7.40183052,51.48938533,highway
7.40311391,51.48941089,highway
7.40509383,51.48938796,highway
7.40682202,51.48956737,highway
7.408527900000001,51.48978861,highway
7.41045434,51.49004128,highway
7.48825693,51.44847315,highway
7.4878848,51.44764216,highway
7.48832731,51.44630849,highway
7.49025041,51.44516755,highway
7.49158314,51.44459792,highway
7.49158314,51.44459792,highway
7.49158314,51.44459792,highway
7.49098745,51.44382354,highway
7.48967765,51.44270484,highway
7.48838274,51.44172168,highway
7.48632993,51.44074356,highway
7.48503667,51.44014769,highway
7.48337506,51.43940778,highway
7.4805868,51.43844646,highway
7.47904757,51.43791134,highway
7.47621781,51.43724236,highway
7.47648425,51.43770126,highway
7.47877301,51.43864297,highway
7.48134205,51.43974942,highway
7.483824799999999,51.44152047,highway
7.48545935,51.44359336,highway
7.48638398,51.44465794,highway
7.48731773,51.44392917,highway
7.48140729,51.44364354,highway
7.47670086,51.44330905,highway
7.473563700000001,51.44294145,highway
7.47007067,51.44247432,highway
7.46527669,51.44189716,highway
7.45959397,51.44156712,highway
7.45076898,51.44181273,highway
7.44567595,51.44236110000001,highway
7.440798399999999,51.44318914,highway
7.43607113,51.44425778,highway
7.43128548,51.44587802,highway
7.42833501,51.44748672,highway
7.42500185,51.45051091,highway
7.42183072,51.45644999,highway
7.416586,51.46195582,highway
7.41155391,51.46484904,highway
7.40775506,51.46670777,highway
7.40398901,51.46874129999999,highway
7.40074588,51.47081666,highway
7.39812787,51.47261217,highway
7.39387142,51.47640718,highway
7.39322293,51.47853397,highway
7.39377057,51.47941353,highway
7.39410037,51.48048503,highway
7.39598222,51.4812067,highway
7.39761804,51.48184711,highway
7.39878627,51.48254795,highway
7.39971781,51.48341953,highway
7.40261825,51.48549995,highway
7.40236417,51.48607457,highway
7.40177551,51.48932303,highway
7.40295107,51.48942072,highway
7.40499067,51.48937938,highway
7.40912765,51.48986565,highway
7.48840295,51.44879247,highway
7.48788037,51.44749268,highway
7.4881615,51.44646113,highway
7.49146393,51.44465437,highway
7.49143435,51.44417829,highway
7.48997587,51.4429313,highway
7.48753849,51.4412796,highway
7.48556886,51.44039297,highway
7.48394439,51.43962272,highway
7.48108574,51.43857984,highway
7.47937741,51.43800013,highway
7.47695515,51.43721747,highway
7.47613713,51.437478399999996,highway
7.47983503,51.43910744,highway
7.48253501,51.44053802,highway
7.48446287,51.44226903,highway
7.486947099999999,51.44469262,highway
7.48702787,51.44379447,highway
7.48454672,51.44368805,highway
7.48153303,51.44364431,highway
7.47791623,51.44340339,highway
7.47454204,51.443065600000004,highway
7.47044336,51.44255188,highway
7.46624623,51.442027200000005,highway
7.46368287,51.44176285,highway
7.46027101,51.44157461,highway
7.45550234,51.44153709,highway
7.45166859,51.4417099,highway
7.44728985,51.44214825,highway
7.44200452,51.44295375,highway
7.43826359,51.44372468,highway
7.43097515,51.445993,highway
7.42806934,51.44764416,highway
7.42518138,51.45027459,highway
7.41659524,51.46198088,highway
7.4086544000000005,51.46628491,highway
7.40576414,51.46777142,highway
7.40408956,51.46869816,highway
7.40109407,51.47052948,highway
7.39826194,51.47254986,highway
7.39634835,51.47394812,highway
7.39418198,51.47601555,highway
7.39307679,51.47771101,highway
7.39378419,51.47946433,highway
7.39343723,51.48018766,highway
7.39581782,51.48117552,highway
7.39733847,51.48174812,highway
7.3984689,51.48231435,highway
7.39889034,51.48263879,highway
7.40052682,51.48414668,highway
7.40154426,51.48485823,highway
7.40262382,51.4858341,highway
7.40204328,51.48638845,highway
7.40164173,51.48767902,highway
7.40171001,51.48890579,highway
7.40173262,51.48925491,highway
7.40186387,51.48938829,highway
7.40359377,51.48940738,highway
7.40562043,51.48940372,highway
7.40765496,51.48968107,highway
7.40969776,51.48996104,highway
7.48795141,51.44771733,highway
7.49155139,51.44461867,highway
7.49171374,51.44439003,highway
7.49061791,51.44345689,highway
7.48900278,51.44210761,highway
7.48751534,51.4412434,highway
7.48576294,51.44046733,highway
7.48369333,51.43949732,highway
7.48138376,51.4386567,highway
7.47840428,51.43764388,highway
7.47612253,51.43738252,highway
7.47779515,51.43829302,highway
7.48004815,51.43919839,highway
7.48272579,51.44061401,highway
7.48442959,51.44220275,highway
7.48582566,51.44418354,highway
7.48718683,51.44467667,highway
7.48677365,51.44375827,highway
7.483773200000001,51.44368236,highway
7.48050393,51.44358404,highway
7.47627295,51.44324382,highway
7.47178669,51.44269696,highway
7.46673496,51.44203656,highway
7.46265955,51.44166927,highway
7.45759178,51.44150447,highway
7.45399608,51.44156887,highway
7.44995678,51.4418385,highway
7.44653508,51.44221131,highway
7.44214868,51.44290699,highway
7.43798296,51.44377393,highway
7.4337134,51.44493818,highway
7.43058661,51.44616928,highway
7.42700841,51.44843384,highway
7.42356764,51.45292396,highway
7.41987959,51.45909681,highway
7.41742042,51.46136741,highway
7.41455049,51.46329496,highway
7.41032995,51.46548209,highway
7.40302839,51.46931193,highway
7.40035707,51.47109616,highway
7.39761549,51.47300716,highway
7.3953937000000005,51.474780100000004,highway
7.39348077,51.47691844,highway
7.39320399,51.47844034,highway
7.39356078,51.47982645,highway
7.39414933,51.480515999999994,highway
7.39606319,51.48125163,highway
7.3979900999999995,51.482033200000004,highway
7.39852092,51.48236164,highway
7.39852092,51.48236164,highway
7.39922193,51.48294123,highway
7.40012701,51.48383792,highway
7.40150783,51.48483849,highway
7.40271835,51.48577475,highway
7.401911699999999,51.48658124,highway
7.4016735,51.48809432,highway
7.40172481,51.48892751,highway
7.40173619,51.48910993,highway
7.4021657,51.48941361,highway
7.40388067,51.48940045,highway
7.40606574,51.48945269,highway
7.40802654,51.48973837,highway
7.4098820000000005,51.4900034,highway
7.48834796,51.44878288,highway
7.48791008,51.44767169,highway
7.4886312,51.44602767,highway
7.491334299999999,51.44472521,highway
7.49167463,51.44436707,highway
7.49058662,51.44343491,highway
7.48934598,51.44237468,highway
7.48784858,51.44138903,highway
7.48428978,51.43973299,highway
7.48280858,51.43913685,highway
7.47868966,51.437766100000005,highway
7.47614477,51.43741903,highway
7.47873593,51.43868737,highway
7.48137341,51.43981696,highway
7.48353094,51.44128266,highway
7.48523105,51.4432876,highway
7.48660893,51.44475331,highway
7.48746065,51.44404566,highway
7.48516204,51.44372196,highway
7.48076636,51.44361802,highway
7.47793417,51.44339924,highway
7.47375611,51.44294895,highway
7.4667056,51.44203594,highway
7.45599237,51.44153659,highway
7.45447296,51.44157346,highway
7.44825667,51.44203321,highway
7.44361652,51.44267168,highway
7.43877511,51.44358267,highway
7.43405608,51.44483805,highway
7.42954176,51.44672861,highway
7.42620964,51.44912408,highway
7.42056036,51.45822548,highway
7.418839599999999,51.46008991,highway
7.41563494,51.46261559,highway
7.411805800000001,51.4647602,highway
7.40770953,51.46677707,highway
7.40262253,51.46956363,highway
7.40021057,51.47106167,highway
7.39731112,51.47316861,highway
7.39531845,51.47479386,highway
7.39325675,51.47849643,highway
7.39431418,51.48061512,highway
7.3981375,51.48211282,highway
7.39847905,51.48235264,highway
7.39847905,51.48235264,highway
7.39853503,51.48239586,highway
7.39927181,51.48304896,highway
7.40036791,51.48405576,highway
7.40190519,51.48513863,highway
7.40266028,51.48577844,highway
7.40184638,51.48662029,highway
7.40165093,51.48730987,highway
7.40170991,51.48859105,highway
7.40192131,51.48938647,highway
7.40343614,51.48941668,highway
7.4055260999999994,51.48941172,highway
7.40708915,51.48960124,highway
7.408442699999999,51.48980220000001,highway
7.48797146,51.44784127,highway
7.48790488,51.44705299,highway
7.48856641,51.44605164,highway
7.49158006,51.44460388,highway
7.49036521,51.44322811,highway
7.48916265,51.44222782,highway
7.48753821,51.44126027,highway
7.48599003,51.44054918,highway
7.48425543,51.4397399,highway
7.48260972,51.43910056,highway
7.47928587,51.43798255,highway
7.47640626,51.4371795,highway
7.47688298,51.43786733,highway
7.47920864,51.43885392,highway
7.48202029,51.44016369,highway
7.48419636,51.44188987,highway
7.48566227,51.44384538,highway
7.4871239,51.44466193,highway
7.48690787,51.44375434,highway
7.4837872,51.44368659,highway
7.47933812,51.44351762,highway
7.47567789,51.44322056,highway
7.47020485,51.44252609,highway
7.46622811,51.44202099,highway
7.45965251,51.44157998,highway
7.45489719,51.44156912,highway
7.45034736,51.44184149,highway
7.4454023000000005,51.44241517,highway
7.44093868,51.44318078,highway
7.43544116,51.44447487,highway
7.4302182,51.44642247,highway
7.42626562,51.44916926,highway
7.4208678,51.45789978,highway
7.41875828,51.46021539,highway
7.41607187,51.46235463,highway
7.41241156,51.46447558,highway
7.40891645,51.46619487,highway
7.40541046,51.46797279999999,highway
7.40187329,51.47003906,highway
7.3955899,51.47461866,highway
7.39385316,51.47641257,highway
7.39352715,51.478724299999996,highway
7.39362243,51.47979706,highway
7.39493342,51.48082993,highway
7.39671913,51.48148794,highway
7.39842346,51.48230087,highway
7.39849088,51.48235028,highway
7.39928685,51.48302886,highway
7.40095496,51.48446863,highway
7.40237106,51.48538887,highway
7.40256738,51.48590946,highway
7.40181098,51.48674228,highway
7.40168509,51.48787634,highway
7.40175762,51.48893827,highway
7.40176002,51.48917696,highway
7.40176002,51.48917696,highway
7.40264644,51.48941356,highway
7.40638329,51.48947876,highway
7.40851183,51.48979121,highway
7.41037938,51.49004092,highway
7.4881476,51.44652616,highway
7.48958014,51.44547626,highway
7.49158966,51.44460829,highway
7.49157716,51.44436074,highway
7.49055243,51.44342977,highway
7.48942498,51.44248388,highway
7.48754765,51.44128554,highway
7.48583181,51.44050591,highway
7.48401194,51.43965666,highway
7.48240089,51.43904748,highway
7.48001579,51.43825691,highway
7.47687497,51.43723446,highway
7.47625732,51.43726337,highway
7.47705938,51.43795076,highway
7.48001675,51.43919742,highway
7.48208845,51.44022473,highway
7.48417338,51.44192007,highway
7.48520647,51.44323418,highway
7.48643312,51.44469008,highway
7.48545322,51.4437224,highway
7.48256209,51.4436888,highway
7.47905773,51.44350515,highway
7.47503426,51.44313281,highway
7.47104425,51.44260127,highway
7.46573857,51.44194237,highway
7.46316539,51.44172775,highway
7.45643434,51.44154565,highway
7.45386727,51.44160269,highway
7.44939585,51.44190999,highway
7.44552816,51.44237441,highway
7.44008408,51.44332678,highway
7.4345793,51.44466438,highway
7.43054504,51.44617901,highway
7.42628938,51.44908069,highway
7.42430585,51.45143826,highway
7.42106495,51.4576619,highway
7.41922327,51.45976793,highway
7.41563203,51.462621899999995,highway
7.41217195,51.46458187,highway
7.40919578,51.46604,highway
7.40492801,51.46827611,highway
7.40233408,51.46980455,highway
7.39936595,51.47173309,highway
7.39704115,51.47339996,highway
7.39457584,51.47559162,highway
7.39302213,51.47782229,highway
7.39348268,51.47880356,highway
7.39346923,51.48014951,highway
7.39492212,51.48084129,highway
7.39737194,51.48175414,highway
7.39831018,51.48220567,highway
7.39843697,51.48228475,highway
7.40033577,51.48397251,highway
7.40206221,51.4852033,highway
7.40276414,51.48562896,highway
7.40168596,51.48769675,highway
7.40175961,51.48910486,highway
7.40283655,51.48941261,highway
7.40688594,51.48956739,highway
7.40861628,51.48982097,highway
7.41078448,51.49010675,highway
7.41423326,51.49064583,suburban
7.41598491,51.49076235,suburban
7.4169326,51.49062535,suburban
7.41691847,51.49061549,suburban
7.41768994,51.48917874,suburban
7.41780271,51.48754863,suburban
7.41869185,51.48631714,suburban
7.41853405,51.48575045,suburban
7.41712713,51.48250798,suburban
7.41675069,51.48177495,suburban
7.41670975,51.48170768,suburban
7.41670975,51.48170768,suburban
7.41670975,51.48170768,suburban
7.41954514,51.48164023,suburban
7.42553613,51.48237175,suburban
7.42700232,51.48257281,suburban
7.42817502,51.48264997,suburban
7.42831302,51.482636799999995,suburban
7.42831302,51.482636799999995,suburban
7.42831302,51.482636799999995,suburban
7.42885484,51.48260885,suburban
7.43103351,51.48242529,suburban
7.43243741,51.48229517,suburban
7.43348671,51.48221961,suburban
7.43503022,51.48209784,suburban
7.43569994,51.4820972,suburban
7.43753145,51.48192406,suburban
7.43824864,51.48187616,suburban
7.43824864,51.48187616,suburban
7.43824864,51.48187616,suburban
7.43933199,51.48182517,suburban
7.44255294,51.4810574,suburban
7.44382671,51.47950374,suburban
7.44542815,51.47769195,suburban
7.44663373,51.4762994,suburban
7.44685857,51.47602923,suburban
7.44685857,51.47602923,suburban
7.44737233,51.47545992,suburban
7.44771605,51.4751296,suburban
7.44789365,51.4749744,suburban
7.44867981,51.47436907,suburban
7.44942413,51.47384445,suburban
7.45085381,51.47316232,suburban
7.45498922,51.4723219,suburban
7.45791453,51.47150751,suburban
7.45901239,51.47117146,suburban
7.45913233,51.47113261,suburban
7.45913233,51.47113261,suburban
7.45913233,51.47113261,suburban
7.45962293,51.47098709,suburban
7.46124601,51.47053644,suburban
7.46341009,51.46990655,suburban
7.46602532,51.46943857,suburban
7.46903008,51.4696408,suburban
7.47299852,51.46982671,suburban
7.47843128,51.46978536,suburban
7.47844965,51.46978991,suburban
7.47844965,51.46978991,suburban
7.47867207,51.46983717,suburban
7.47985406,51.47005514,suburban
7.48154129,51.47036799,suburban
7.48205692,51.46944578,suburban
7.48254362,51.46822495,suburban
7.48279407,51.46700925,suburban
7.48232921,51.46590052,suburban
7.48144217,51.46472288,suburban
7.48042211,51.46245808,suburban
7.48037852,51.46234941,suburban
7.48031906,51.46216196,suburban
7.48046793,51.46205051,suburban
7.48371046,51.46201917,suburban
7.48445696,51.46150204,suburban
7.4840299,51.45858428,suburban
7.48377064,51.45778587,suburban
7.48331317,51.45624091,suburban
7.48343319,51.45483786,suburban
7.48467774,51.45356369,suburban
7.48658473,51.45248441,suburban
7.48768332,51.45124375,suburban
7.41447292,51.49061968,suburban
7.41625716,51.49070857,suburban
7.41694542,51.490594,suburban
7.41694542,51.490594,suburban
7.41694542,51.490594,suburban
7.41745568,51.48986563,suburban
7.41807731,51.48721322,suburban
7.418708099999999,51.48630819,suburban
7.41892566,51.48508743,suburban
7.41852634,51.48399504,suburban
7.41720239,51.48259782,suburban
7.41686252,51.48197941,suburban
7.41676514,51.48180215,suburban
7.41676514,51.48180215,suburban
