,Fit Time,Score Time,MAE,MSE,RMSE,Est
0,0.12386834621429443,0.0036708354949951173,3.403930076245466,22.008159524187178,4.674958486242323,5
1,0.22851595878601075,0.005463314056396484,3.1589660674934157,19.35046703941885,4.3834738028904825,10
2,0.549500560760498,0.005669808387756348,3.1282765412760796,18.653839167330766,4.307584317375393,25
3,1.2853794336318969,0.011499500274658203,3.052465546170974,17.86468402100235,4.211411601870553,50
4,2.547329831123352,0.022417688369750978,3.0550441198871923,17.947391458627525,4.223487125506878,100
5,12.915429186820983,0.10278563499450684,3.03809236653022,17.797979585859213,4.203056103007445,500
6,23.394587445259095,0.19117987155914307,3.0380064031953764,17.80432145039556,4.204119240996754,1000
7,59.08706398010254,0.717330813407898,3.0345029613790553,17.749637676352066,4.197672054239519,2000
